# Fracture Radii List After Isolated Fracture and Cluster Removal
# Format: xRadius yRadius Family# (-1 = userRectangle, 0 = userEllipse, > 0 is family in order of famProb)
171.586 171.586 9
166.601 166.601 3
185.764 185.764 1
169.92 169.92 9
165.712 165.712 3
165.056 165.056 3
169.567 169.567 9
169.138 169.138 9
144.324 144.324 4
163.101 163.101 3
168.974 168.974 9
162.821 162.821 3
167.338 167.338 9
154.752 154.752 6
157.663 157.663 8
154.472 154.472 6
154.211 154.211 6
162.051 162.051 3
147.06 147.06 7
161.603 161.603 3
166.279 166.279 9
174.584 174.584 1
154.999 154.999 2
161.125 161.125 3
165.742 165.742 9
165.255 165.255 9
152.795 152.795 6
164.853 164.853 9
151.884 151.884 2
164.827 164.827 9
164.753 164.753 9
163.834 163.834 9
161.016 161.016 3
162.928 162.928 9
160.124 160.124 3
161.952 161.952 9
151.954 151.954 6
154.961 154.961 1
150.403 150.403 2
161.081 161.081 9
145.191 145.191 2
146.137 146.137 7
156.613 156.613 8
159.685 159.685 3
160.625 160.625 9
160.278 160.278 9
160.213 160.213 9
143.636 143.636 2
155.346 155.346 8
158.867 158.867 9
151.809 151.809 6
142.275 142.275 2
158.644 158.644 9
151.804 151.804 6
142.123 142.123 2
158.329 158.329 9
159.463 159.463 3
144.934 144.934 7
140.919 140.919 2
140.304 140.304 2
136.835 136.835 5
155.125 155.125 8
149.33 149.33 6
153.777 153.777 8
153.359 153.359 8
159.051 159.051 3
158.781 158.781 3
149.09 149.09 6
156.777 156.777 9
148.166 148.166 1
148.448 148.448 6
158.412 158.412 3
152.822 152.822 8
152.344 152.344 8
139.704 139.704 2
154.969 154.969 9
157.566 157.566 3
146.892 146.892 6
156.071 156.071 3
151.3 151.3 8
146.432 146.432 6
154.624 154.624 9
139.468 139.468 2
146.289 146.289 6
145.317 145.317 1
153.346 153.346 3
143.551 143.551 6
150.383 150.383 8
143.909 143.909 4
153.324 153.324 3
136.629 136.629 2
152.685 152.685 3
152.075 152.075 9
150.349 150.349 8
131.406 131.406 2
151.771 151.771 9
151.97 151.97 3
143.52 143.52 6
151.65 151.65 9
151.886 151.886 3
151.524 151.524 9
143.533 143.533 7
151.358 151.358 9
151.828 151.828 3
151.459 151.459 3
142.418 142.418 7
150.404 150.404 9
149.856 149.856 9
151.277 151.277 3
133.948 133.948 5
149.653 149.653 9
150.991 150.991 3
143.444 143.444 6
143.248 143.248 6
142.24 142.24 7
143.165 143.165 6
149.052 149.052 9
148.288 148.288 9
142.44 142.44 6
129.712 129.712 2
147.842 147.842 9
147.725 147.725 9
145.753 145.753 9
139.648 139.648 6
149.913 149.913 3
129.615 129.615 2
149.632 149.632 3
146.051 146.051 8
139.372 139.372 6
144.41 144.41 9
141.683 141.683 4
138.821 138.821 6
138.702 138.702 6
144.292 144.292 8
144.217 144.217 9
144.246 144.246 8
149.473 149.473 3
149.375 149.375 3
141.525 141.525 1
138.486 138.486 6
149.134 149.134 3
133.19 133.19 1
148.994 148.994 3
139.684 139.684 7
144.004 144.004 9
131.963 131.963 1
142.447 142.447 9
142.104 142.104 9
148.604 148.604 3
141.944 141.944 9
142.235 142.235 8
141.495 141.495 9
140.731 140.731 9
148.303 148.303 3
140.326 140.326 9
147.934 147.934 3
140.164 140.164 9
141.224 141.224 8
147.574 147.574 3
138.968 138.968 9
138.634 138.634 9
138.478 138.478 9
141.091 141.091 8
138.23 138.23 9
131.543 131.543 1
139.617 139.617 7
146.585 146.585 3
144.365 144.365 3
138.368 138.368 7
144.183 144.183 3
138.013 138.013 9
137.693 137.693 9
137.116 137.116 6
143.605 143.605 3
139.233 139.233 8
143.466 143.466 3
136.983 136.983 6
137.886 137.886 7
137.637 137.637 9
137.433 137.433 9
137.865 137.865 7
142.49 142.49 3
137.556 137.556 7
137.073 137.073 7
142.454 142.454 3
141.717 141.717 3
136.807 136.807 6
141.313 141.313 3
135.521 135.521 6
126.58 126.58 1
136.915 136.915 9
135.865 135.865 7
138.653 138.653 8
128.962 128.962 2
137.472 137.472 8
131.828 131.828 5
134.374 134.374 6
135.637 135.637 7
141.262 141.262 3
135.482 135.482 7
136.04 136.04 9
135.695 135.695 9
140.955 140.955 3
139.969 139.969 3
135.026 135.026 7
136.741 136.741 4
134.771 134.771 7
135.529 135.529 8
135.438 135.438 9
139.953 139.953 3
125.745 125.745 2
133.951 133.951 6
132.774 132.774 6
135.255 135.255 9
121.771 121.771 1
139.723 139.723 3
133.992 133.992 7
135.185 135.185 9
139.721 139.721 3
139.593 139.593 3
130.815 130.815 6
139.497 139.497 3
130.221 130.221 6
134.688 134.688 9
139.321 139.321 3
134.406 134.406 9
131.224 131.224 7
130.808 130.808 7
129.827 129.827 7
134.163 134.163 9
134.158 134.158 9
130.143 130.143 6
134.777 134.777 8
134.599 134.599 8
138.992 138.992 3
133.724 133.724 9
138.452 138.452 3
138.062 138.062 3
130.077 130.077 6
121.889 121.889 2
137.416 137.416 3
129.926 129.926 6
135.477 135.477 3
133.323 133.323 8
135.257 135.257 3
133.614 133.614 9
129.452 129.452 6
134.344 134.344 3
129.37 129.37 6
133.491 133.491 9
132.85 132.85 9
132.112 132.112 8
131.982 131.982 8
132.635 132.635 9
132.578 132.578 9
128.904 128.904 6
127.836 127.836 6
118.055 118.055 1
133.215 133.215 3
131.718 131.718 9
131.359 131.359 8
125.872 125.872 6
114.503 114.503 1
132.746 132.746 3
130.174 130.174 9
131.217 131.217 8
121.254 121.254 2
132.505 132.505 3
129.82 129.82 9
126.316 126.316 7
131.87 131.87 3
130.177 130.177 8
120.653 120.653 4
131.579 131.579 3
131.052 131.052 3
130.912 130.912 3
119.906 119.906 4
122.556 122.556 6
129.116 129.116 9
130.766 130.766 3
122.245 122.245 6
130.606 130.606 3
130.17 130.17 8
128.646 128.646 9
122.019 122.019 6
127.499 127.499 9
130.584 130.584 3
128.23 128.23 5
121.966 121.966 6
113.203 113.203 4
129.764 129.764 3
128.806 128.806 3
126.175 126.175 7
128.426 128.426 3
128.054 128.054 3
120.649 120.649 6
121.013 121.013 2
124.821 124.821 7
124.369 124.369 7
126.154 126.154 9
125.776 125.776 9
128.952 128.952 8
119.911 119.911 2
125.531 125.531 9
128.568 128.568 8
120.461 120.461 6
124.849 124.849 9
127.492 127.492 8
123.783 123.783 7
127.861 127.861 3
118.266 118.266 5
123.292 123.292 7
124.676 124.676 9
127.574 127.574 3
127.346 127.346 8
123.178 123.178 7
124.269 124.269 9
124.183 124.183 9
127.408 127.408 3
122.514 122.514 7
119.549 119.549 6
119.52 119.52 2
127.246 127.246 3
127.343 127.343 8
127.115 127.115 3
127.005 127.005 3
113.553 113.553 1
122.386 122.386 9
126.935 126.935 8
122.268 122.268 9
126.872 126.872 3
126.482 126.482 3
118.748 118.748 2
121.815 121.815 7
121.653 121.653 9
119.542 119.542 6
121.178 121.178 9
119.436 119.436 6
121.789 121.789 7
126.457 126.457 3
126.146 126.146 3
126.008 126.008 3
107.874 107.874 5
121.658 121.658 7
126.848 126.848 8
125.082 125.082 3
121.487 121.487 7
