# aperture
-7 0 0 8.96512e-05
-8 0 0 6.54695e-05
-9 0 0 6.07320e-05
-10 0 0 8.17002e-05
-11 0 0 7.48848e-05
-12 0 0 7.52065e-05
-13 0 0 1.20552e-04
-14 0 0 3.23066e-05
-15 0 0 3.18177e-05
-16 0 0 1.55632e-04
-17 0 0 2.94787e-05
-18 0 0 1.21300e-04
-19 0 0 2.81127e-05
-20 0 0 5.04659e-05
-21 0 0 1.49847e-04
-22 0 0 1.49188e-04
-23 0 0 2.70781e-05
-24 0 0 2.65304e-05
-25 0 0 1.18920e-04
-26 0 0 3.17791e-05
-27 0 0 1.78883e-05
-28 0 0 2.63011e-05
-29 0 0 1.49131e-04
-30 0 0 3.04529e-05
-31 0 0 5.12077e-05
-32 0 0 1.18048e-04
-33 0 0 2.97254e-05
-34 0 0 1.48864e-04
-35 0 0 1.47133e-04
-36 0 0 1.14384e-04
-37 0 0 2.93349e-05
-38 0 0 2.91699e-05
-39 0 0 2.55383e-05
-40 0 0 1.71468e-05
-41 0 0 1.17880e-04
-42 0 0 1.44018e-04
-43 0 0 2.87697e-05
-44 0 0 1.43790e-04
-45 0 0 1.13925e-04
-46 0 0 2.51158e-05
-47 0 0 1.42015e-04
-48 0 0 1.63349e-05
-49 0 0 2.86841e-05
-50 0 0 1.16424e-04
-51 0 0 2.84246e-05
-52 0 0 1.37012e-04
-53 0 0 1.15695e-04
-54 0 0 2.83992e-05
-55 0 0 1.09492e-04
-56 0 0 2.77462e-05
-57 0 0 1.36673e-04
-58 0 0 2.76402e-05
-59 0 0 2.44826e-05
-60 0 0 1.63089e-05
-61 0 0 1.61647e-05
-62 0 0 9.38633e-05
-63 0 0 1.35979e-04
-64 0 0 1.34215e-04
-65 0 0 2.75602e-05
-66 0 0 1.14731e-04
-67 0 0 9.22020e-05
-68 0 0 1.14592e-04
-69 0 0 1.14173e-04
-70 0 0 1.61360e-05
-71 0 0 1.30655e-04
-72 0 0 1.25310e-04
-73 0 0 1.13530e-04
-74 0 0 2.74432e-05
-75 0 0 1.61261e-05
-76 0 0 1.12990e-04
-77 0 0 1.24913e-04
-78 0 0 2.73021e-05
-79 0 0 1.58591e-05
-80 0 0 2.72758e-05
-81 0 0 1.11753e-04
-82 0 0 1.23648e-04
-83 0 0 1.10436e-04
-84 0 0 2.72369e-05
-85 0 0 1.10389e-04
-86 0 0 1.10385e-04
-87 0 0 2.41688e-05
-88 0 0 2.40932e-05
-89 0 0 2.39662e-05
-90 0 0 2.71798e-05
-91 0 0 2.70869e-05
-92 0 0 2.70841e-05
-93 0 0 2.38543e-05
-94 0 0 2.69220e-05
-95 0 0 1.06677e-04
-96 0 0 1.23036e-04
-97 0 0 1.09838e-04
-98 0 0 1.22050e-04
-99 0 0 1.09478e-04
-100 0 0 1.09147e-04
-101 0 0 1.57914e-05
-102 0 0 1.08946e-04
-103 0 0 2.68980e-05
-104 0 0 2.68356e-05
-105 0 0 1.20153e-04
-106 0 0 2.66882e-05
-107 0 0 1.08815e-04
-108 0 0 1.57249e-05
-109 0 0 1.08684e-04
-110 0 0 1.08616e-04
-111 0 0 1.19873e-04
-112 0 0 1.04021e-04
-113 0 0 2.65541e-05
-114 0 0 1.08530e-04
-115 0 0 4.86933e-05
-116 0 0 1.08214e-04
-117 0 0 2.65277e-05
-118 0 0 2.63611e-05
-119 0 0 1.55705e-05
-120 0 0 1.55488e-05
-121 0 0 1.19459e-04
-122 0 0 2.38230e-05
-123 0 0 2.62874e-05
-124 0 0 1.53596e-05
-125 0 0 2.61981e-05
-126 0 0 1.52429e-05
-127 0 0 1.19411e-04
-128 0 0 2.61327e-05
-129 0 0 1.02510e-04
-130 0 0 2.57407e-05
-131 0 0 1.18908e-04
-132 0 0 1.08150e-04
-133 0 0 2.57127e-05
-134 0 0 1.06953e-04
-135 0 0 1.18209e-04
-136 0 0 1.51400e-05
-137 0 0 2.34901e-05
-138 0 0 2.56403e-05
-139 0 0 1.06857e-04
-140 0 0 2.55214e-05
-141 0 0 1.18038e-04
-142 0 0 1.06608e-04
-143 0 0 2.54317e-05
-144 0 0 2.54028e-05
-145 0 0 1.17554e-04
-146 0 0 1.17331e-04
-147 0 0 2.53807e-05
-148 0 0 1.06466e-04
-149 0 0 2.53119e-05
-150 0 0 2.31469e-05
-151 0 0 1.06236e-04
-152 0 0 4.83284e-05
-153 0 0 2.52991e-05
-154 0 0 1.06033e-04
-155 0 0 2.51964e-05
-156 0 0 1.05985e-04
-157 0 0 2.30822e-05
-158 0 0 1.16974e-04
-159 0 0 2.50494e-05
-160 0 0 1.48151e-05
-161 0 0 2.29530e-05
-162 0 0 2.49395e-05
-163 0 0 2.29442e-05
-164 0 0 1.04239e-04
-165 0 0 1.03459e-04
-166 0 0 1.03256e-04
-167 0 0 1.47344e-05
-168 0 0 4.78740e-05
-169 0 0 1.02703e-04
-170 0 0 2.48104e-05
-171 0 0 1.46703e-05
-172 0 0 2.46898e-05
-173 0 0 1.16136e-04
-174 0 0 2.45992e-05
-175 0 0 1.02598e-04
-176 0 0 1.16084e-04
-177 0 0 1.02167e-04
-178 0 0 1.02086e-04
-179 0 0 2.45883e-05
-180 0 0 1.14480e-04
-181 0 0 1.01901e-04
-182 0 0 1.01887e-04
-183 0 0 2.44865e-05
-184 0 0 2.44376e-05
-185 0 0 2.25749e-05
-186 0 0 1.44955e-05
-187 0 0 1.01766e-04
-188 0 0 1.01468e-04
-189 0 0 1.01464e-04
-190 0 0 2.25605e-05
-191 0 0 1.00943e-04
-192 0 0 2.24773e-05
-193 0 0 1.44925e-05
-194 0 0 1.44917e-05
-195 0 0 2.43856e-05
-196 0 0 1.00732e-04
-197 0 0 1.00675e-04
-198 0 0 2.43513e-05
-199 0 0 1.00411e-04
-200 0 0 1.00053e-04
-201 0 0 2.24416e-05
-202 0 0 9.94771e-05
-203 0 0 1.02482e-04
-204 0 0 2.23385e-05
-205 0 0 9.93186e-05
-206 0 0 1.14317e-04
-207 0 0 1.44266e-05
-208 0 0 1.13538e-04
-209 0 0 2.43450e-05
-210 0 0 2.43344e-05
-211 0 0 1.13484e-04
-212 0 0 1.43517e-05
-213 0 0 9.92799e-05
-214 0 0 1.43488e-05
-215 0 0 2.22620e-05
-216 0 0 1.43209e-05
-217 0 0 9.87807e-05
-218 0 0 2.22533e-05
-219 0 0 1.13180e-04
-220 0 0 9.18347e-05
-221 0 0 9.87236e-05
-222 0 0 9.86090e-05
-223 0 0 2.22362e-05
-224 0 0 1.43187e-05
-225 0 0 9.85516e-05
-226 0 0 9.85400e-05
-227 0 0 1.43186e-05
-228 0 0 9.81480e-05
-229 0 0 1.11361e-04
-230 0 0 2.41465e-05
-231 0 0 9.78915e-05
-232 0 0 2.21123e-05
-233 0 0 2.39689e-05
-234 0 0 1.11319e-04
-235 0 0 1.01468e-04
-236 0 0 2.38769e-05
-237 0 0 2.38685e-05
-238 0 0 2.18804e-05
-239 0 0 9.72914e-05
-240 0 0 9.71289e-05
-241 0 0 1.42658e-05
-242 0 0 9.71135e-05
-243 0 0 2.38160e-05
-244 0 0 9.70662e-05
-245 0 0 9.70099e-05
-246 0 0 2.38115e-05
-247 0 0 4.77902e-05
-248 0 0 1.41214e-05
-249 0 0 2.36890e-05
-250 0 0 2.36307e-05
-251 0 0 2.35876e-05
-252 0 0 2.18361e-05
-253 0 0 1.10514e-04
-254 0 0 2.17675e-05
-255 0 0 1.09681e-04
-256 0 0 9.69967e-05
-257 0 0 1.40923e-05
-258 0 0 1.00030e-04
-259 0 0 9.68300e-05
-260 0 0 2.35861e-05
-261 0 0 9.66428e-05
-262 0 0 1.40829e-05
-263 0 0 1.09441e-04
-264 0 0 2.14311e-05
-265 0 0 2.35743e-05
-266 0 0 9.64173e-05
-267 0 0 1.08607e-04
-268 0 0 1.40692e-05
-269 0 0 9.63898e-05
-270 0 0 9.63424e-05
-271 0 0 1.07763e-04
-272 0 0 9.62724e-05
-273 0 0 2.35176e-05
-274 0 0 2.34987e-05
-275 0 0 1.06979e-04
-276 0 0 1.06869e-04
-277 0 0 2.14172e-05
-278 0 0 9.96288e-05
-279 0 0 9.94429e-05
-280 0 0 1.05203e-04
-281 0 0 1.40683e-05
-282 0 0 1.40535e-05
-283 0 0 4.77256e-05
-284 0 0 2.12326e-05
-285 0 0 9.61907e-05
-286 0 0 9.93216e-05
-287 0 0 1.04429e-04
-288 0 0 2.10536e-05
-289 0 0 1.39226e-05
-290 0 0 1.04050e-04
-291 0 0 4.50891e-05
-292 0 0 2.34527e-05
-293 0 0 1.38571e-05
-294 0 0 1.38150e-05
-295 0 0 9.89465e-05
-296 0 0 2.10017e-05
-297 0 0 2.34512e-05
-298 0 0 1.03861e-04
-299 0 0 9.56815e-05
-300 0 0 9.56688e-05
-301 0 0 2.34374e-05
-302 0 0 9.54256e-05
-303 0 0 1.03270e-04
-304 0 0 9.52979e-05
-305 0 0 1.37872e-05
-306 0 0 1.37792e-05
-307 0 0 9.48738e-05
-308 0 0 9.14892e-05
-309 0 0 9.47455e-05
-310 0 0 9.14578e-05
-311 0 0 2.09290e-05
-312 0 0 1.03159e-04
-313 0 0 2.09239e-05
-314 0 0 2.09214e-05
-315 0 0 9.46743e-05
-316 0 0 1.02678e-04
-317 0 0 2.08421e-05
-318 0 0 2.34192e-05
-319 0 0 2.33916e-05
-320 0 0 2.33671e-05
-321 0 0 2.08355e-05
-322 0 0 2.08345e-05
-323 0 0 9.46443e-05
-324 0 0 1.02406e-04
-325 0 0 1.02388e-04
-326 0 0 1.02135e-04
-327 0 0 9.45595e-05
-328 0 0 4.50034e-05
-329 0 0 9.45259e-05
-330 0 0 9.42614e-05
-331 0 0 9.78413e-05
-332 0 0 1.36890e-05
-333 0 0 2.07867e-05
-334 0 0 9.39750e-05
-335 0 0 8.77749e-05
-336 0 0 1.01188e-04
-337 0 0 2.31624e-05
-338 0 0 2.07180e-05
-339 0 0 9.38567e-05
-340 0 0 2.07176e-05
-341 0 0 2.30321e-05
-342 0 0 1.01041e-04
-343 0 0 2.29779e-05
-344 0 0 9.35843e-05
-345 0 0 1.00893e-04
-346 0 0 9.33139e-05
-347 0 0 2.29039e-05
-348 0 0 1.00665e-04
-349 0 0 9.32531e-05
-350 0 0 8.49999e-05
-351 0 0 1.36637e-05
-352 0 0 9.32397e-05
-353 0 0 1.36466e-05
-354 0 0 2.04032e-05
-355 0 0 9.99456e-05
-356 0 0 9.95477e-05
-357 0 0 9.30588e-05
-358 0 0 2.28834e-05
-359 0 0 2.28740e-05
-360 0 0 9.29029e-05
-361 0 0 2.03298e-05
-362 0 0 2.02838e-05
-363 0 0 9.94778e-05
-364 0 0 9.88270e-05
-365 0 0 9.80744e-05
-366 0 0 4.34657e-05
-367 0 0 9.29017e-05
-368 0 0 9.28975e-05
-369 0 0 9.75929e-05
-370 0 0 9.28774e-05
-371 0 0 2.27737e-05
-372 0 0 1.36452e-05
-373 0 0 9.28476e-05
-374 0 0 2.27694e-05
-375 0 0 1.36257e-05
-376 0 0 2.25835e-05
-377 0 0 9.24973e-05
-378 0 0 2.24733e-05
-379 0 0 2.24580e-05
-380 0 0 9.79768e-05
-381 0 0 2.24371e-05
-382 0 0 1.36083e-05
-383 0 0 2.24093e-05
-384 0 0 9.22694e-05
-385 0 0 8.29793e-05
-386 0 0 2.23365e-05
-387 0 0 9.21379e-05
-388 0 0 9.20405e-05
-389 0 0 2.23210e-05
-390 0 0 2.23022e-05
-391 0 0 4.27435e-05
-392 0 0 9.17485e-05
-393 0 0 2.22950e-05
-394 0 0 9.17064e-05
-395 0 0 2.22228e-05
-396 0 0 9.75172e-05
-397 0 0 2.02566e-05
-398 0 0 9.74466e-05
-399 0 0 9.73807e-05
-400 0 0 9.15906e-05
-401 0 0 1.36039e-05
-402 0 0 9.15230e-05
-403 0 0 2.21758e-05
-404 0 0 8.16171e-05
-405 0 0 9.74993e-05
-406 0 0 9.14507e-05
-407 0 0 2.21519e-05
-408 0 0 2.21302e-05
-409 0 0 9.70220e-05
-410 0 0 2.21122e-05
-411 0 0 9.69729e-05
-412 0 0 2.21111e-05
-413 0 0 2.21078e-05
-414 0 0 2.20666e-05
-415 0 0 9.14342e-05
-416 0 0 2.20258e-05
-417 0 0 9.12989e-05
-418 0 0 2.19818e-05
-419 0 0 9.68081e-05
-420 0 0 7.90629e-05
-421 0 0 9.67198e-05
-422 0 0 2.19423e-05
-423 0 0 9.58145e-05
-424 0 0 1.35840e-05
-425 0 0 2.02160e-05
-426 0 0 9.12321e-05
-427 0 0 2.19216e-05
-428 0 0 2.19058e-05
-429 0 0 2.19028e-05
-430 0 0 9.55397e-05
-431 0 0 2.01668e-05
-432 0 0 2.18413e-05
-433 0 0 9.67711e-05
-434 0 0 9.52975e-05
-435 0 0 2.18311e-05
-436 0 0 9.67698e-05
-437 0 0 9.52703e-05
-438 0 0 2.18166e-05
-439 0 0 9.11982e-05
-440 0 0 1.35578e-05
-441 0 0 9.50544e-05
-442 0 0 9.49436e-05
-443 0 0 5.00618e-05
-444 0 0 2.01582e-05
-445 0 0 9.61359e-05
-446 0 0 2.01055e-05
-447 0 0 2.00891e-05
-448 0 0 9.11353e-05
-449 0 0 9.10941e-05
-450 0 0 9.60740e-05
-451 0 0 2.17451e-05
-452 0 0 7.81231e-05
-453 0 0 9.59083e-05
-454 0 0 9.10376e-05
-455 0 0 2.00679e-05
-456 0 0 2.00491e-05
-457 0 0 9.48352e-05
-458 0 0 2.16612e-05
-459 0 0 9.09076e-05
-460 0 0 9.55050e-05
-461 0 0 9.06768e-05
-462 0 0 2.00078e-05
-463 0 0 9.53852e-05
-464 0 0 2.16451e-05
-465 0 0 9.47924e-05
-466 0 0 9.53479e-05
-467 0 0 7.77197e-05
-468 0 0 9.02519e-05
-469 0 0 9.46301e-05
-470 0 0 1.99713e-05
-471 0 0 4.27148e-05
-472 0 0 9.02485e-05
-473 0 0 9.42740e-05
-474 0 0 9.01480e-05
-475 0 0 2.15255e-05
-476 0 0 1.99699e-05
-477 0 0 9.32992e-05
-478 0 0 2.15111e-05
-479 0 0 9.00352e-05
-480 0 0 9.46219e-05
-481 0 0 2.15054e-05
-482 0 0 9.00220e-05
-483 0 0 2.14995e-05
-484 0 0 1.35271e-05
-485 0 0 2.14916e-05
-486 0 0 9.00128e-05
-487 0 0 8.99544e-05
-488 0 0 1.35025e-05
-489 0 0 2.14464e-05
-490 0 0 2.14203e-05
-491 0 0 8.99256e-05
-492 0 0 4.98488e-05
-493 0 0 2.14106e-05
-494 0 0 8.98802e-05
-495 0 0 9.46018e-05
-496 0 0 9.45501e-05
-497 0 0 1.34986e-05
-498 0 0 9.45282e-05
-499 0 0 2.13819e-05
-500 0 0 2.13453e-05
-501 0 0 9.43364e-05
-502 0 0 9.29769e-05
-503 0 0 2.13239e-05
-504 0 0 2.13183e-05
-505 0 0 2.12230e-05
-506 0 0 9.35924e-05
-507 0 0 8.97086e-05
-508 0 0 9.29584e-05
-509 0 0 8.96638e-05
-510 0 0 1.97969e-05
-511 0 0 9.35184e-05
-512 0 0 2.11576e-05
-513 0 0 4.25597e-05
-514 0 0 9.33703e-05
-515 0 0 9.33383e-05
-516 0 0 1.97251e-05
-517 0 0 2.11482e-05
-518 0 0 1.97232e-05
-519 0 0 8.96383e-05
-520 0 0 8.96227e-05
-521 0 0 7.71736e-05
-522 0 0 9.32801e-05
-523 0 0 8.95841e-05
-524 0 0 7.59345e-05
-525 0 0 8.95617e-05
-526 0 0 1.34416e-05
-527 0 0 2.11377e-05
-528 0 0 7.57473e-05
-529 0 0 2.10613e-05
-530 0 0 2.10444e-05
-531 0 0 8.94991e-05
-532 0 0 2.10365e-05
-533 0 0 1.96403e-05
-534 0 0 2.10143e-05
-535 0 0 2.09764e-05
-536 0 0 8.94507e-05
-537 0 0 2.09562e-05
-538 0 0 8.93913e-05
-539 0 0 2.09482e-05
-540 0 0 1.95983e-05
-541 0 0 8.93332e-05
-542 0 0 2.08884e-05
-543 0 0 2.08717e-05
-544 0 0 2.08638e-05
-545 0 0 1.95928e-05
-546 0 0 2.08514e-05
-547 0 0 7.56830e-05
-548 0 0 1.34401e-05
-549 0 0 8.91732e-05
-550 0 0 8.88110e-05
-551 0 0 1.34119e-05
-552 0 0 8.87812e-05
-553 0 0 2.08404e-05
-554 0 0 2.08243e-05
-555 0 0 9.29099e-05
-556 0 0 8.86861e-05
-557 0 0 1.95150e-05
-558 0 0 8.86632e-05
-559 0 0 9.28738e-05
-560 0 0 1.34010e-05
-561 0 0 2.08215e-05
-562 0 0 2.08112e-05
-563 0 0 1.34005e-05
-564 0 0 8.85020e-05
-565 0 0 1.33935e-05
-566 0 0 1.33825e-05
-567 0 0 8.84960e-05
-568 0 0 8.83737e-05
-569 0 0 9.28261e-05
-570 0 0 8.83064e-05
-571 0 0 9.24761e-05
-572 0 0 7.49107e-05
-573 0 0 2.07850e-05
-574 0 0 1.33549e-05
-575 0 0 1.94906e-05
-576 0 0 9.28333e-05
-577 0 0 1.94407e-05
-578 0 0 4.96900e-05
-579 0 0 9.21622e-05
-580 0 0 1.33497e-05
-581 0 0 8.82979e-05
-582 0 0 1.33461e-05
