# permeability
-54 0 0 6.72096e-11 6.72096e-11 6.72096e-11
-55 0 0 9.99049e-10 9.99049e-10 9.99049e-10
-56 0 0 6.41543e-11 6.41543e-11 6.41543e-11
-57 0 0 1.55662e-09 1.55662e-09 1.55662e-09
-58 0 0 6.36649e-11 6.36649e-11 6.36649e-11
-59 0 0 4.99499e-11 4.99499e-11 4.99499e-11
-60 0 0 2.21649e-11 2.21649e-11 2.21649e-11
-61 0 0 2.17747e-11 2.17747e-11 2.17747e-11
-62 0 0 7.34193e-10 7.34193e-10 7.34193e-10
-63 0 0 1.54086e-09 1.54086e-09 1.54086e-09
-64 0 0 1.50115e-09 1.50115e-09 1.50115e-09
-65 0 0 6.32969e-11 6.32969e-11 6.32969e-11
-66 0 0 1.09694e-09 1.09694e-09 1.09694e-09
-67 0 0 7.08433e-10 7.08433e-10 7.08433e-10
-68 0 0 1.09428e-09 1.09428e-09 1.09428e-09
-69 0 0 1.08628e-09 1.08628e-09 1.08628e-09
-70 0 0 2.16975e-11 2.16975e-11 2.16975e-11
-71 0 0 1.42256e-09 1.42256e-09 1.42256e-09
-72 0 0 1.30856e-09 1.30856e-09 1.30856e-09
-73 0 0 1.07410e-09 1.07410e-09 1.07410e-09
-74 0 0 6.27606e-11 6.27606e-11 6.27606e-11
-75 0 0 2.16708e-11 2.16708e-11 2.16708e-11
-76 0 0 1.06389e-09 1.06389e-09 1.06389e-09
-77 0 0 1.30027e-09 1.30027e-09 1.30027e-09
-78 0 0 6.21168e-11 6.21168e-11 6.21168e-11
-79 0 0 2.09592e-11 2.09592e-11 2.09592e-11
-80 0 0 6.19973e-11 6.19973e-11 6.19973e-11
-81 0 0 1.04073e-09 1.04073e-09 1.04073e-09
-82 0 0 1.27406e-09 1.27406e-09 1.27406e-09
-83 0 0 1.01634e-09 1.01634e-09 1.01634e-09
-84 0 0 6.18209e-11 6.18209e-11 6.18209e-11
-85 0 0 1.01548e-09 1.01548e-09 1.01548e-09
-86 0 0 1.01540e-09 1.01540e-09 1.01540e-09
-87 0 0 4.86778e-11 4.86778e-11 4.86778e-11
-88 0 0 4.83735e-11 4.83735e-11 4.83735e-11
-89 0 0 4.78650e-11 4.78650e-11 4.78650e-11
-90 0 0 6.15616e-11 6.15616e-11 6.15616e-11
-91 0 0 6.11418e-11 6.11418e-11 6.11418e-11
-92 0 0 6.11291e-11 6.11291e-11 6.11291e-11
-93 0 0 4.74190e-11 4.74190e-11 4.74190e-11
-94 0 0 6.03995e-11 6.03995e-11 6.03995e-11
-95 0 0 9.48340e-10 9.48340e-10 9.48340e-10
-96 0 0 1.26148e-09 1.26148e-09 1.26148e-09
-97 0 0 1.00536e-09 1.00536e-09 1.00536e-09
-98 0 0 1.24135e-09 1.24135e-09 1.24135e-09
-99 0 0 9.98792e-10 9.98792e-10 9.98792e-10
-100 0 0 9.92751e-10 9.92751e-10 9.92751e-10
-101 0 0 2.07806e-11 2.07806e-11 2.07806e-11
-102 0 0 9.89108e-10 9.89108e-10 9.89108e-10
-103 0 0 6.02917e-11 6.02917e-11 6.02917e-11
-104 0 0 6.00123e-11 6.00123e-11 6.00123e-11
-105 0 0 1.20306e-09 1.20306e-09 1.20306e-09
-106 0 0 5.93552e-11 5.93552e-11 5.93552e-11
-107 0 0 9.86723e-10 9.86723e-10 9.86723e-10
-108 0 0 2.06060e-11 2.06060e-11 2.06060e-11
-109 0 0 9.84358e-10 9.84358e-10 9.84358e-10
-110 0 0 9.83112e-10 9.83112e-10 9.83112e-10
-111 0 0 1.19747e-09 1.19747e-09 1.19747e-09
-112 0 0 9.01703e-10 9.01703e-10 9.01703e-10
-113 0 0 5.87602e-11 5.87602e-11 5.87602e-11
-114 0 0 9.81559e-10 9.81559e-10 9.81559e-10
-115 0 0 1.97587e-10 1.97587e-10 1.97587e-10
-116 0 0 9.75854e-10 9.75854e-10 9.75854e-10
-117 0 0 5.86432e-11 5.86432e-11 5.86432e-11
-118 0 0 5.79091e-11 5.79091e-11 5.79091e-11
-119 0 0 2.02034e-11 2.02034e-11 2.02034e-11
-120 0 0 2.01472e-11 2.01472e-11 2.01472e-11
-121 0 0 1.18921e-09 1.18921e-09 1.18921e-09
-122 0 0 4.72944e-11 4.72944e-11 4.72944e-11
-123 0 0 5.75857e-11 5.75857e-11 5.75857e-11
-124 0 0 1.96597e-11 1.96597e-11 1.96597e-11
-125 0 0 5.71950e-11 5.71950e-11 5.71950e-11
-126 0 0 1.93623e-11 1.93623e-11 1.93623e-11
-127 0 0 1.18826e-09 1.18826e-09 1.18826e-09
-128 0 0 5.69096e-11 5.69096e-11 5.69096e-11
-129 0 0 8.75698e-10 8.75698e-10 8.75698e-10
-130 0 0 5.52153e-11 5.52153e-11 5.52153e-11
-131 0 0 1.17825e-09 1.17825e-09 1.17825e-09
-132 0 0 9.74697e-10 9.74697e-10 9.74697e-10
-133 0 0 5.50951e-11 5.50951e-11 5.50951e-11
-134 0 0 9.53243e-10 9.53243e-10 9.53243e-10
-135 0 0 1.16445e-09 1.16445e-09 1.16445e-09
-136 0 0 1.91017e-11 1.91017e-11 1.91017e-11
-137 0 0 4.59821e-11 4.59821e-11 4.59821e-11
-138 0 0 5.47855e-11 5.47855e-11 5.47855e-11
-139 0 0 9.51535e-10 9.51535e-10 9.51535e-10
-140 0 0 5.42787e-11 5.42787e-11 5.42787e-11
-141 0 0 1.16109e-09 1.16109e-09 1.16109e-09
-142 0 0 9.47099e-10 9.47099e-10 9.47099e-10
-143 0 0 5.38977e-11 5.38977e-11 5.38977e-11
-144 0 0 5.37753e-11 5.37753e-11 5.37753e-11
-145 0 0 1.15157e-09 1.15157e-09 1.15157e-09
-146 0 0 1.14721e-09 1.14721e-09 1.14721e-09
-147 0 0 5.36817e-11 5.36817e-11 5.36817e-11
-148 0 0 9.44579e-10 9.44579e-10 9.44579e-10
-149 0 0 5.33910e-11 5.33910e-11 5.33910e-11
-150 0 0 4.46483e-11 4.46483e-11 4.46483e-11
-151 0 0 9.40501e-10 9.40501e-10 9.40501e-10
-152 0 0 1.94636e-10 1.94636e-10 1.94636e-10
-153 0 0 5.33370e-11 5.33370e-11 5.33370e-11
-154 0 0 9.36915e-10 9.36915e-10 9.36915e-10
-155 0 0 5.29048e-11 5.29048e-11 5.29048e-11
-156 0 0 9.36066e-10 9.36066e-10 9.36066e-10
-157 0 0 4.43989e-11 4.43989e-11 4.43989e-11
-158 0 0 1.14025e-09 1.14025e-09 1.14025e-09
-159 0 0 5.22895e-11 5.22895e-11 5.22895e-11
-160 0 0 1.82905e-11 1.82905e-11 1.82905e-11
-161 0 0 4.39032e-11 4.39032e-11 4.39032e-11
-162 0 0 5.18314e-11 5.18314e-11 5.18314e-11
-163 0 0 4.38696e-11 4.38696e-11 4.38696e-11
-164 0 0 9.05486e-10 9.05486e-10 9.05486e-10
-165 0 0 8.91988e-10 8.91988e-10 8.91988e-10
-166 0 0 8.88480e-10 8.88480e-10 8.88480e-10
-167 0 0 1.80918e-11 1.80918e-11 1.80918e-11
-168 0 0 1.90993e-10 1.90993e-10 1.90993e-10
-169 0 0 8.78990e-10 8.78990e-10 8.78990e-10
-170 0 0 5.12962e-11 5.12962e-11 5.12962e-11
-171 0 0 1.79349e-11 1.79349e-11 1.79349e-11
-172 0 0 5.07988e-11 5.07988e-11 5.07988e-11
-173 0 0 1.12397e-09 1.12397e-09 1.12397e-09
-174 0 0 5.04267e-11 5.04267e-11 5.04267e-11
-175 0 0 8.77201e-10 8.77201e-10 8.77201e-10
-176 0 0 1.12296e-09 1.12296e-09 1.12296e-09
-177 0 0 8.69844e-10 8.69844e-10 8.69844e-10
-178 0 0 8.68461e-10 8.68461e-10 8.68461e-10
-179 0 0 5.03822e-11 5.03822e-11 5.03822e-11
-180 0 0 1.09214e-09 1.09214e-09 1.09214e-09
-181 0 0 8.65326e-10 8.65326e-10 8.65326e-10
-182 0 0 8.65080e-10 8.65080e-10 8.65080e-10
-183 0 0 4.99657e-11 4.99657e-11 4.99657e-11
-184 0 0 4.97664e-11 4.97664e-11 4.97664e-11
-185 0 0 4.24688e-11 4.24688e-11 4.24688e-11
-186 0 0 1.75099e-11 1.75099e-11 1.75099e-11
-187 0 0 8.63019e-10 8.63019e-10 8.63019e-10
-188 0 0 8.57978e-10 8.57978e-10 8.57978e-10
-189 0 0 8.57911e-10 8.57911e-10 8.57911e-10
-190 0 0 4.24148e-11 4.24148e-11 4.24148e-11
-191 0 0 8.49120e-10 8.49120e-10 8.49120e-10
-192 0 0 4.21025e-11 4.21025e-11 4.21025e-11
-193 0 0 1.75028e-11 1.75028e-11 1.75028e-11
-194 0 0 1.75009e-11 1.75009e-11 1.75009e-11
-195 0 0 4.95549e-11 4.95549e-11 4.95549e-11
-196 0 0 8.45578e-10 8.45578e-10 8.45578e-10
-197 0 0 8.44613e-10 8.44613e-10 8.44613e-10
-198 0 0 4.94154e-11 4.94154e-11 4.94154e-11
-199 0 0 8.40192e-10 8.40192e-10 8.40192e-10
-200 0 0 8.34219e-10 8.34219e-10 8.34219e-10
-201 0 0 4.19689e-11 4.19689e-11 4.19689e-11
-202 0 0 8.24641e-10 8.24641e-10 8.24641e-10
-203 0 0 8.75211e-10 8.75211e-10 8.75211e-10
-204 0 0 4.15839e-11 4.15839e-11 4.15839e-11
-205 0 0 8.22015e-10 8.22015e-10 8.22015e-10
-206 0 0 1.08904e-09 1.08904e-09 1.08904e-09
-207 0 0 1.73438e-11 1.73438e-11 1.73438e-11
-208 0 0 1.07425e-09 1.07425e-09 1.07425e-09
-209 0 0 4.93898e-11 4.93898e-11 4.93898e-11
-210 0 0 4.93468e-11 4.93468e-11 4.93468e-11
-211 0 0 1.07322e-09 1.07322e-09 1.07322e-09
-212 0 0 1.71643e-11 1.71643e-11 1.71643e-11
-213 0 0 8.21376e-10 8.21376e-10 8.21376e-10
-214 0 0 1.71573e-11 1.71573e-11 1.71573e-11
-215 0 0 4.12998e-11 4.12998e-11 4.12998e-11
-216 0 0 1.70906e-11 1.70906e-11 1.70906e-11
-217 0 0 8.13136e-10 8.13136e-10 8.13136e-10
-218 0 0 4.12676e-11 4.12676e-11 4.12676e-11
-219 0 0 1.06747e-09 1.06747e-09 1.06747e-09
-220 0 0 7.02801e-10 7.02801e-10 7.02801e-10
-221 0 0 8.12196e-10 8.12196e-10 8.12196e-10
-222 0 0 8.10311e-10 8.10311e-10 8.10311e-10
-223 0 0 4.12041e-11 4.12041e-11 4.12041e-11
-224 0 0 1.70853e-11 1.70853e-11 1.70853e-11
-225 0 0 8.09369e-10 8.09369e-10 8.09369e-10
-226 0 0 8.09178e-10 8.09178e-10 8.09178e-10
-227 0 0 1.70852e-11 1.70852e-11 1.70852e-11
-228 0 0 8.02753e-10 8.02753e-10 8.02753e-10
-229 0 0 1.03343e-09 1.03343e-09 1.03343e-09
-230 0 0 4.85878e-11 4.85878e-11 4.85878e-11
-231 0 0 7.98562e-10 7.98562e-10 7.98562e-10
-232 0 0 4.07460e-11 4.07460e-11 4.07460e-11
-233 0 0 4.78757e-11 4.78757e-11 4.78757e-11
-234 0 0 1.03266e-09 1.03266e-09 1.03266e-09
-235 0 0 8.57976e-10 8.57976e-10 8.57976e-10
-236 0 0 4.75088e-11 4.75088e-11 4.75088e-11
-237 0 0 4.74753e-11 4.74753e-11 4.74753e-11
-238 0 0 3.98961e-11 3.98961e-11 3.98961e-11
-239 0 0 7.88801e-10 7.88801e-10 7.88801e-10
-240 0 0 7.86168e-10 7.86168e-10 7.86168e-10
-241 0 0 1.69594e-11 1.69594e-11 1.69594e-11
-242 0 0 7.85919e-10 7.85919e-10 7.85919e-10
-243 0 0 4.72669e-11 4.72669e-11 4.72669e-11
-244 0 0 7.85155e-10 7.85155e-10 7.85155e-10
-245 0 0 7.84244e-10 7.84244e-10 7.84244e-10
-246 0 0 4.72491e-11 4.72491e-11 4.72491e-11
-247 0 0 1.90325e-10 1.90325e-10 1.90325e-10
-248 0 0 1.66178e-11 1.66178e-11 1.66178e-11
-249 0 0 4.67640e-11 4.67640e-11 4.67640e-11
-250 0 0 4.65341e-11 4.65341e-11 4.65341e-11
-251 0 0 4.63645e-11 4.63645e-11 4.63645e-11
-252 0 0 3.97344e-11 3.97344e-11 3.97344e-11
-253 0 0 1.01778e-09 1.01778e-09 1.01778e-09
-254 0 0 3.94854e-11 3.94854e-11 3.94854e-11
-255 0 0 1.00250e-09 1.00250e-09 1.00250e-09
-256 0 0 7.84030e-10 7.84030e-10 7.84030e-10
-257 0 0 1.65495e-11 1.65495e-11 1.65495e-11
-258 0 0 8.33835e-10 8.33835e-10 8.33835e-10
-259 0 0 7.81337e-10 7.81337e-10 7.81337e-10
-260 0 0 4.63587e-11 4.63587e-11 4.63587e-11
-261 0 0 7.78320e-10 7.78320e-10 7.78320e-10
-262 0 0 1.65274e-11 1.65274e-11 1.65274e-11
-263 0 0 9.98109e-10 9.98109e-10 9.98109e-10
-264 0 0 3.82743e-11 3.82743e-11 3.82743e-11
-265 0 0 4.63123e-11 4.63123e-11 4.63123e-11
-266 0 0 7.74691e-10 7.74691e-10 7.74691e-10
-267 0 0 9.82952e-10 9.82952e-10 9.82952e-10
-268 0 0 1.64953e-11 1.64953e-11 1.64953e-11
-269 0 0 7.74249e-10 7.74249e-10 7.74249e-10
-270 0 0 7.73487e-10 7.73487e-10 7.73487e-10
-271 0 0 9.67744e-10 9.67744e-10 9.67744e-10
-272 0 0 7.72364e-10 7.72364e-10 7.72364e-10
-273 0 0 4.60898e-11 4.60898e-11 4.60898e-11
-274 0 0 4.60157e-11 4.60157e-11 4.60157e-11
-275 0 0 9.53704e-10 9.53704e-10 9.53704e-10
-276 0 0 9.51740e-10 9.51740e-10 9.51740e-10
-277 0 0 3.82249e-11 3.82249e-11 3.82249e-11
-278 0 0 8.27157e-10 8.27157e-10 8.27157e-10
-279 0 0 8.24074e-10 8.24074e-10 8.24074e-10
-280 0 0 9.22311e-10 9.22311e-10 9.22311e-10
-281 0 0 1.64932e-11 1.64932e-11 1.64932e-11
-282 0 0 1.64585e-11 1.64585e-11 1.64585e-11
-283 0 0 1.89811e-10 1.89811e-10 1.89811e-10
-284 0 0 3.75686e-11 3.75686e-11 3.75686e-11
-285 0 0 7.71054e-10 7.71054e-10 7.71054e-10
-286 0 0 8.22065e-10 8.22065e-10 8.22065e-10
-287 0 0 9.08785e-10 9.08785e-10 9.08785e-10
-288 0 0 3.69380e-11 3.69380e-11 3.69380e-11
-289 0 0 1.61533e-11 1.61533e-11 1.61533e-11
-290 0 0 9.02195e-10 9.02195e-10 9.02195e-10
-291 0 0 1.69419e-10 1.69419e-10 1.69419e-10
-292 0 0 4.58356e-11 4.58356e-11 4.58356e-11
-293 0 0 1.60016e-11 1.60016e-11 1.60016e-11
-294 0 0 1.59045e-11 1.59045e-11 1.59045e-11
-295 0 0 8.15867e-10 8.15867e-10 8.15867e-10
-296 0 0 3.67559e-11 3.67559e-11 3.67559e-11
-297 0 0 4.58301e-11 4.58301e-11 4.58301e-11
-298 0 0 8.98926e-10 8.98926e-10 8.98926e-10
-299 0 0 7.62912e-10 7.62912e-10 7.62912e-10
-300 0 0 7.62709e-10 7.62709e-10 7.62709e-10
-301 0 0 4.57761e-11 4.57761e-11 4.57761e-11
-302 0 0 7.58838e-10 7.58838e-10 7.58838e-10
-303 0 0 8.88729e-10 8.88729e-10 8.88729e-10
-304 0 0 7.56807e-10 7.56807e-10 7.56807e-10
-305 0 0 1.58407e-11 1.58407e-11 1.58407e-11
-306 0 0 1.58221e-11 1.58221e-11 1.58221e-11
-307 0 0 7.50087e-10 7.50087e-10 7.50087e-10
-308 0 0 6.97522e-10 6.97522e-10 6.97522e-10
-309 0 0 7.48059e-10 7.48059e-10 7.48059e-10
-310 0 0 6.97045e-10 6.97045e-10 6.97045e-10
-311 0 0 3.65021e-11 3.65021e-11 3.65021e-11
-312 0 0 8.86822e-10 8.86822e-10 8.86822e-10
-313 0 0 3.64841e-11 3.64841e-11 3.64841e-11
-314 0 0 3.64755e-11 3.64755e-11 3.64755e-11
-315 0 0 7.46936e-10 7.46936e-10 7.46936e-10
-316 0 0 8.78563e-10 8.78563e-10 8.78563e-10
-317 0 0 3.61995e-11 3.61995e-11 3.61995e-11
-318 0 0 4.57051e-11 4.57051e-11 4.57051e-11
-319 0 0 4.55973e-11 4.55973e-11 4.55973e-11
-320 0 0 4.55016e-11 4.55016e-11 4.55016e-11
-321 0 0 3.61766e-11 3.61766e-11 3.61766e-11
-322 0 0 3.61731e-11 3.61731e-11 3.61731e-11
-323 0 0 7.46462e-10 7.46462e-10 7.46462e-10
-324 0 0 8.73921e-10 8.73921e-10 8.73921e-10
-325 0 0 8.73601e-10 8.73601e-10 8.73601e-10
-326 0 0 8.69297e-10 8.69297e-10 8.69297e-10
-327 0 0 7.45125e-10 7.45125e-10 7.45125e-10
-328 0 0 1.68775e-10 1.68775e-10 1.68775e-10
-329 0 0 7.44596e-10 7.44596e-10 7.44596e-10
-330 0 0 7.40434e-10 7.40434e-10 7.40434e-10
-331 0 0 7.97744e-10 7.97744e-10 7.97744e-10
-332 0 0 1.56157e-11 1.56157e-11 1.56157e-11
-333 0 0 3.60071e-11 3.60071e-11 3.60071e-11
-334 0 0 7.35941e-10 7.35941e-10 7.35941e-10
-335 0 0 6.42037e-10 6.42037e-10 6.42037e-10
-336 0 0 8.53255e-10 8.53255e-10 8.53255e-10
-337 0 0 4.47082e-11 4.47082e-11 4.47082e-11
-338 0 0 3.57697e-11 3.57697e-11 3.57697e-11
-339 0 0 7.34090e-10 7.34090e-10 7.34090e-10
-340 0 0 3.57682e-11 3.57682e-11 3.57682e-11
-341 0 0 4.42064e-11 4.42064e-11 4.42064e-11
-342 0 0 8.50773e-10 8.50773e-10 8.50773e-10
-343 0 0 4.39988e-11 4.39988e-11 4.39988e-11
-344 0 0 7.29835e-10 7.29835e-10 7.29835e-10
-345 0 0 8.48281e-10 8.48281e-10 8.48281e-10
-346 0 0 7.25624e-10 7.25624e-10 7.25624e-10
-347 0 0 4.37158e-11 4.37158e-11 4.37158e-11
-348 0 0 8.44456e-10 8.44456e-10 8.44456e-10
-349 0 0 7.24679e-10 7.24679e-10 7.24679e-10
-350 0 0 6.02082e-10 6.02082e-10 6.02082e-10
-351 0 0 1.55581e-11 1.55581e-11 1.55581e-11
-352 0 0 7.24469e-10 7.24469e-10 7.24469e-10
-353 0 0 1.55192e-11 1.55192e-11 1.55192e-11
-354 0 0 3.46909e-11 3.46909e-11 3.46909e-11
-355 0 0 8.32427e-10 8.32427e-10 8.32427e-10
-356 0 0 8.25813e-10 8.25813e-10 8.25813e-10
-357 0 0 7.21662e-10 7.21662e-10 7.21662e-10
-358 0 0 4.36375e-11 4.36375e-11 4.36375e-11
-359 0 0 4.36015e-11 4.36015e-11 4.36015e-11
-360 0 0 7.19246e-10 7.19246e-10 7.19246e-10
-361 0 0 3.44418e-11 3.44418e-11 3.44418e-11
-362 0 0 3.42862e-11 3.42862e-11 3.42862e-11
-363 0 0 8.24653e-10 8.24653e-10 8.24653e-10
-364 0 0 8.13899e-10 8.13899e-10 8.13899e-10
-365 0 0 8.01549e-10 8.01549e-10 8.01549e-10
-366 0 0 1.57439e-10 1.57439e-10 1.57439e-10
-367 0 0 7.19228e-10 7.19228e-10 7.19228e-10
-368 0 0 7.19163e-10 7.19163e-10 7.19163e-10
-369 0 0 7.93698e-10 7.93698e-10 7.93698e-10
-370 0 0 7.18851e-10 7.18851e-10 7.18851e-10
-371 0 0 4.32203e-11 4.32203e-11 4.32203e-11
-372 0 0 1.55161e-11 1.55161e-11 1.55161e-11
-373 0 0 7.18390e-10 7.18390e-10 7.18390e-10
-374 0 0 4.32039e-11 4.32039e-11 4.32039e-11
-375 0 0 1.54716e-11 1.54716e-11 1.54716e-11
-376 0 0 4.25013e-11 4.25013e-11 4.25013e-11
-377 0 0 7.12979e-10 7.12979e-10 7.12979e-10
-378 0 0 4.20874e-11 4.20874e-11 4.20874e-11
-379 0 0 4.20300e-11 4.20300e-11 4.20300e-11
-380 0 0 7.99955e-10 7.99955e-10 7.99955e-10
-381 0 0 4.19521e-11 4.19521e-11 4.19521e-11
-382 0 0 1.54321e-11 1.54321e-11 1.54321e-11
-383 0 0 4.18479e-11 4.18479e-11 4.18479e-11
-384 0 0 7.09470e-10 7.09470e-10 7.09470e-10
-385 0 0 5.73797e-10 5.73797e-10 5.73797e-10
-386 0 0 4.15766e-11 4.15766e-11 4.15766e-11
-387 0 0 7.07449e-10 7.07449e-10 7.07449e-10
-388 0 0 7.05954e-10 7.05954e-10 7.05954e-10
-389 0 0 4.15190e-11 4.15190e-11 4.15190e-11
-390 0 0 4.14490e-11 4.14490e-11 4.14490e-11
-391 0 0 1.52250e-10 1.52250e-10 1.52250e-10
-392 0 0 7.01482e-10 7.01482e-10 7.01482e-10
-393 0 0 4.14222e-11 4.14222e-11 4.14222e-11
-394 0 0 7.00839e-10 7.00839e-10 7.00839e-10
-395 0 0 4.11544e-11 4.11544e-11 4.11544e-11
-396 0 0 7.92467e-10 7.92467e-10 7.92467e-10
-397 0 0 3.41940e-11 3.41940e-11 3.41940e-11
-398 0 0 7.91320e-10 7.91320e-10 7.91320e-10
-399 0 0 7.90250e-10 7.90250e-10 7.90250e-10
-400 0 0 6.99070e-10 6.99070e-10 6.99070e-10
-401 0 0 1.54223e-11 1.54223e-11 1.54223e-11
-402 0 0 6.98038e-10 6.98038e-10 6.98038e-10
-403 0 0 4.09806e-11 4.09806e-11 4.09806e-11
-404 0 0 5.55113e-10 5.55113e-10 5.55113e-10
-405 0 0 7.92176e-10 7.92176e-10 7.92176e-10
-406 0 0 6.96936e-10 6.96936e-10 6.96936e-10
-407 0 0 4.08923e-11 4.08923e-11 4.08923e-11
-408 0 0 4.08121e-11 4.08121e-11 4.08121e-11
-409 0 0 7.84439e-10 7.84439e-10 7.84439e-10
-410 0 0 4.07459e-11 4.07459e-11 4.07459e-11
-411 0 0 7.83645e-10 7.83645e-10 7.83645e-10
-412 0 0 4.07416e-11 4.07416e-11 4.07416e-11
-413 0 0 4.07294e-11 4.07294e-11 4.07294e-11
-414 0 0 4.05778e-11 4.05778e-11 4.05778e-11
-415 0 0 6.96685e-10 6.96685e-10 6.96685e-10
-416 0 0 4.04281e-11 4.04281e-11 4.04281e-11
-417 0 0 6.94624e-10 6.94624e-10 6.94624e-10
-418 0 0 4.02665e-11 4.02665e-11 4.02665e-11
-419 0 0 7.80983e-10 7.80983e-10 7.80983e-10
-420 0 0 5.20912e-10 5.20912e-10 5.20912e-10
-421 0 0 7.79560e-10 7.79560e-10 7.79560e-10
-422 0 0 4.01220e-11 4.01220e-11 4.01220e-11
-423 0 0 7.65034e-10 7.65034e-10 7.65034e-10
-424 0 0 1.53770e-11 1.53770e-11 1.53770e-11
-425 0 0 3.40572e-11 3.40572e-11 3.40572e-11
-426 0 0 6.93608e-10 6.93608e-10 6.93608e-10
-427 0 0 4.00462e-11 4.00462e-11 4.00462e-11
-428 0 0 3.99885e-11 3.99885e-11 3.99885e-11
-429 0 0 3.99777e-11 3.99777e-11 3.99777e-11
-430 0 0 7.60653e-10 7.60653e-10 7.60653e-10
-431 0 0 3.38916e-11 3.38916e-11 3.38916e-11
-432 0 0 3.97535e-11 3.97535e-11 3.97535e-11
-433 0 0 7.80387e-10 7.80387e-10 7.80387e-10
-434 0 0 7.56801e-10 7.56801e-10 7.56801e-10
-435 0 0 3.97163e-11 3.97163e-11 3.97163e-11
-436 0 0 7.80367e-10 7.80367e-10 7.80367e-10
-437 0 0 7.56369e-10 7.56369e-10 7.56369e-10
-438 0 0 3.96637e-11 3.96637e-11 3.96637e-11
-439 0 0 6.93093e-10 6.93093e-10 6.93093e-10
-440 0 0 1.53178e-11 1.53178e-11 1.53178e-11
-441 0 0 7.52945e-10 7.52945e-10 7.52945e-10
-442 0 0 7.51191e-10 7.51191e-10 7.51191e-10
-443 0 0 2.08849e-10 2.08849e-10 2.08849e-10
-444 0 0 3.38627e-11 3.38627e-11 3.38627e-11
-445 0 0 7.70176e-10 7.70176e-10 7.70176e-10
-446 0 0 3.36858e-11 3.36858e-11 3.36858e-11
-447 0 0 3.36308e-11 3.36308e-11 3.36308e-11
-448 0 0 6.92137e-10 6.92137e-10 6.92137e-10
-449 0 0 6.91511e-10 6.91511e-10 6.91511e-10
-450 0 0 7.69185e-10 7.69185e-10 7.69185e-10
-451 0 0 3.94041e-11 3.94041e-11 3.94041e-11
-452 0 0 5.08602e-10 5.08602e-10 5.08602e-10
-453 0 0 7.66534e-10 7.66534e-10 7.66534e-10
-454 0 0 6.90653e-10 6.90653e-10 6.90653e-10
-455 0 0 3.35601e-11 3.35601e-11 3.35601e-11
-456 0 0 3.34971e-11 3.34971e-11 3.34971e-11
-457 0 0 7.49476e-10 7.49476e-10 7.49476e-10
